campaign_id,date,hour,pctr,is_clicked
1772,2018-07-16,02,0.009232,0
5377,2018-07-16,02,0.02330560826729505,0
4902,2018-07-16,02,0.039048727706734086,0
1631,2018-07-16,02,0.016551,0
2606,2018-07-16,02,0.006874,0
4625,2018-07-16,02,0.05118844379047839,0
3949,2018-07-16,02,0.037425,0
3215,2018-07-16,02,0.003158235464935191,0
4822,2018-07-16,02,0.012961505330502988,0
1891,2018-07-16,02,0.006956210547777463,0
1269,2018-07-16,02,0.021945,0
3826,2018-07-16,02,0.054699,0
2638,2018-07-16,02,0.001908,0
3571,2018-07-16,02,0.04925156803512573,0
5802,2018-07-16,02,0.445682,0
4421,2018-07-16,02,0.007804882707610726,0
2158,2018-07-16,02,0.016814,0
554,2018-07-16,02,0.014902632436284794,0
1957,2018-07-16,02,0.003603,0
2569,2018-07-16,02,0.048244,0
1608,2018-07-16,02,0.03315770970828721,0
2423,2018-07-16,02,0.0029934805508621504,0
4533,2018-07-16,02,0.008736,0
308,2018-07-16,02,0.00027,0
4138,2018-07-16,02,0.07446266440358013,0
4902,2018-07-16,02,0.163442,0
3299,2018-07-16,02,0.007528279866407344,0
4266,2018-07-16,02,0.082894,0
3319,2018-07-16,02,0.03859688916396248,0
1126,2018-07-16,02,0.013877,0
2516,2018-07-16,02,0.021388,0
4161,2018-07-16,02,0.0013428330064173787,0
3089,2018-07-16,02,0.004710212346486747,0
2457,2018-07-16,02,0.00792107518799603,0
1950,2018-07-16,02,0.010843,0
4643,2018-07-16,02,0.004992,0
5544,2018-07-16,02,0.053046692361906164,0
2775,2018-07-16,02,0.020526,0
1472,2018-07-16,02,0.106984,0
2064,2018-07-16,02,0.015315,0
5966,2018-07-16,02,0.006987307827625424,0
3132,2018-07-16,02,0.003254,0
6448,2018-07-16,02,0.027299,0
1819,2018-07-16,02,0.037875,0
3828,2018-07-16,02,0.006589,0
4191,2018-07-16,02,0.043349,0
3424,2018-07-16,02,0.018809,0
3132,2018-07-16,02,0.027752,0
3132,2018-07-16,02,0.012853,0
2636,2018-07-16,02,0.0000515957765825442,0
5564,2018-07-16,02,0.003526,0
2118,2018-07-16,02,0.081598,0
3219,2018-07-16,02,0.1153736692632586,0
5809,2018-07-16,02,0.009939,0
2324,2018-07-16,02,0.035095,0
6238,2018-07-16,02,0.0009245489781567082,0
4252,2018-07-16,02,0.007982,0
104,2018-07-16,02,0.031031,0
3132,2018-07-16,02,0.012699,0
4444,2018-07-16,02,0.035235,0
2987,2018-07-16,02,0.0012347917565200478,0
5376,2018-07-16,02,0.0037421711629524283,0
5389,2018-07-16,02,0.011234,0
43,2018-07-16,02,0.024888489621710034,0
1797,2018-07-16,02,0.0007042986071715839,0
5376,2018-07-16,02,0.007125125380266241,0
6098,2018-07-16,02,0.006952,0
2195,2018-07-16,02,0.00854,0
232,2018-07-16,02,0.019318,0
5564,2018-07-16,02,0.005261,0
2195,2018-07-16,02,0.017539,0
6434,2018-07-16,02,0.006697,0
3354,2018-07-16,02,0.028416,0
1554,2018-07-16,02,0.0027,0
4346,2018-07-16,02,0.201828,0
5599,2018-07-16,02,0.016327,0
6098,2018-07-16,02,0.030826,0
5912,2018-07-16,02,0.002755923099681735,0
1387,2018-07-16,02,0.01626515985695645,0
2195,2018-07-16,02,0.014135,0
5139,2018-07-16,02,0.003081,0
1795,2018-07-16,02,0.028492,0
2195,2018-07-16,02,0.004223,0
651,2018-07-16,02,0.000421,0
1795,2018-07-16,02,0.013078,0
3077,2018-07-16,02,0.011435,0
3794,2018-07-16,02,0.002308,0
2913,2018-07-16,02,0.031022,0
135,2018-07-16,02,0.008223,0
1721,2018-07-16,02,0.0032177407960370186,0
4797,2018-07-16,02,0.045992904500991104,0
2493,2018-07-16,02,0.01364,0
343,2018-07-16,02,0.015727487695302824,0
6026,2018-07-16,02,0.006739972362134459,0
1971,2018-07-16,02,0.024646,0
2195,2018-07-16,02,0.021618,1
3219,2018-07-16,02,0.09463647262483835,1
886,2018-07-16,02,0.050785,0
1061,2018-07-16,02,0.005438,0
6320,2018-07-16,02,0.033668,0
1870,2018-07-16,02,0.006631,0
6500,2018-07-16,02,0.000372,0
5974,2018-07-16,02,0.035039,0
5033,2018-07-16,02,0.003156879685905995,0
2198,2018-07-16,02,0.0034,0
3132,2018-07-16,02,0.008838,0
5560,2018-07-16,02,0.007441,0
1348,2018-07-16,02,0.016606373624473814,0
5625,2018-07-16,02,0.205153,0
1602,2018-07-16,02,0.018921,0
3446,2018-07-16,02,0.015782,0
6026,2018-07-16,02,0.003495,0
2198,2018-07-16,02,0.01157,0
3357,2018-07-16,02,0.00427044636520464,0
468,2018-07-16,02,0.0018553672337599566,0
1940,2018-07-16,02,0.004177,0
1946,2018-07-16,02,0.007921,0
1565,2018-07-16,02,0.013711,0
3137,2018-07-16,02,0.00421,0
3132,2018-07-16,02,0.002438,0
1148,2018-07-16,02,0.036088471662156285,1
1349,2018-07-16,02,0.00844962787853448,0
3132,2018-07-16,02,0.000749,0
2281,2018-07-16,02,0.000961,0
6434,2018-07-16,02,0.020699,0
3132,2018-07-16,02,0.040614,0
1562,2018-07-16,02,0.028326,0
4665,2018-07-16,02,0.005674,0
592,2018-07-16,02,0.014910064256131651,0
3747,2018-07-16,02,0.022729061681401513,0
5331,2018-07-16,02,0.027479,0
3132,2018-07-16,02,0.004198,0
1969,2018-07-16,02,0.014981305147965439,0
4252,2018-07-16,02,0.00013660476592724553,0
3734,2018-07-16,02,0.001259853979486972,0
1269,2018-07-16,02,0.018504,0
5139,2018-07-16,02,0.000896,0
985,2018-07-16,02,0.002139,0
5378,2018-07-16,02,0.001908,0
3437,2018-07-16,02,0.004473281157161109,0
4308,2018-07-16,02,0.237642,0
4421,2018-07-16,02,0.00000148886937723421,0
2198,2018-07-16,02,0.00212,0
1871,2018-07-16,02,0.002976,0
5833,2018-07-16,02,0.011060508448978885,0
1234,2018-07-16,02,0.007929824398308992,0
5281,2018-07-16,02,0.011203632278367875,0
3514,2018-07-16,02,0.004949,0
3123,2018-07-16,02,0.008677,0
1540,2018-07-16,02,0.081604,0
3192,2018-07-16,02,0.000204,0
6062,2018-07-16,02,0.063637,0
308,2018-07-16,02,0.012139,0
3730,2018-07-16,02,0.013578821991967038,0
5829,2018-07-16,02,0.017497,0
5467,2018-07-16,02,0.005239,0
3462,2018-07-16,02,0.01108810260516312,0
2507,2018-07-16,02,0.015127645546298474,0
3772,2018-07-16,02,0.02261,0
2935,2018-07-16,02,0.02958,0
213,2018-07-16,02,0.003792842384427786,0
5893,2018-07-16,02,0.028386,0
1423,2018-07-16,02,0.015856,0
1633,2018-07-16,02,0.022399,0
6217,2018-07-16,02,0.016429,0
5285,2018-07-16,02,0.005157141671180726,0
4533,2018-07-16,02,0.011809,0
4686,2018-07-16,02,0.001489801099523902,0
2217,2018-07-16,02,0.01584,0
6319,2018-07-16,02,0.029734614996876567,0
952,2018-07-16,02,0.003847002380400896,0
2773,2018-07-16,02,0.032511,0
5331,2018-07-16,02,0.023186,0
4727,2018-07-16,02,0.011589,0
621,2018-07-16,02,0.008773,0
2507,2018-07-16,02,0.027897980561897164,0
2653,2018-07-16,02,0.017754,0
46,2018-07-16,02,0.038631,0
3132,2018-07-16,02,0.009941,0
1394,2018-07-16,02,0.04338131979966163,0
3458,2018-07-16,02,0.010081,0
3177,2018-07-16,02,0.019137,0
3057,2018-07-16,02,0.010351469618292525,0
3611,2018-07-16,02,0.020037,0
4446,2018-07-16,02,0.000259,0
3299,2018-07-16,02,0.006111945325622335,0
3123,2018-07-16,02,0.015383,0
4690,2018-07-16,02,0.017776,0
4153,2018-07-16,02,0.006084018453716718,0
4050,2018-07-16,02,0.212124,0
4617,2018-07-16,02,0.02253683594622277,0
5295,2018-07-16,02,0.00384,0
4902,2018-07-16,02,0.034698,0
308,2018-07-16,02,0.005298,0
17,2018-07-16,02,0.003763,0
2111,2018-07-16,02,0.010302706046869978,0
5579,2018-07-16,02,0.021143555641174316,0
1834,2018-07-16,02,0.014879,0
3132,2018-07-16,02,0.002524,0
2693,2018-07-16,02,0.03146182704263925,0
2304,2018-07-16,02,0.1239978875631094,0
4948,2018-07-16,02,0.024540351341076194,0
3446,2018-07-16,02,0.010968,0
1068,2018-07-16,02,0.004560570985078812,0
2301,2018-07-16,02,0.034732,0
3384,2018-07-16,02,0.01638406724772416,0
4579,2018-07-16,02,0.002950542273175437,0
5812,2018-07-16,02,0.007911064980885014,0
5389,2018-07-16,02,0.057184,0
3828,2018-07-16,02,0.075689,0
6570,2018-07-16,02,0.006634977519247681,0
600,2018-07-16,02,0.084766,0
4864,2018-07-16,02,0.028107028722170743,0
901,2018-07-16,02,0.01514852915531583,0
3035,2018-07-16,02,0.006027,0
2560,2018-07-16,02,0.016299061343634503,0
3927,2018-07-16,02,0.02439020100434774,0
5588,2018-07-16,02,0.009394986127749087,0
2291,2018-07-16,02,0.011598,0
5139,2018-07-16,02,0.006011,0
4696,2018-07-16,02,0.00479316139440611,0
2429,2018-07-16,02,0.001166,0
821,2018-07-16,02,0.003199,0
3824,2018-07-16,02,0.006656,0
2175,2018-07-16,02,0.008925,0
3700,2018-07-16,02,0.003768,0
1633,2018-07-16,02,0.005779,0
5467,2018-07-16,02,0.002496,0
4337,2018-07-16,02,0.126331,0
506,2018-07-16,02,0.0018675736831128597,0
5916,2018-07-16,02,0.00862648217229545,0
2750,2018-07-16,02,0.007603,0
57,2018-07-16,02,0.008921221180765444,0
1754,2018-07-16,02,0.031589,0
3551,2018-07-16,02,0.018532753956764937,0
345,2018-07-16,02,0.00064,0
4089,2018-07-16,02,0.011996,0
5236,2018-07-16,02,0.019228,0
4283,2018-07-16,02,0.12468231200900674,1
2078,2018-07-16,02,0.093667,0
2879,2018-07-16,02,0.004328441246087663,0
2156,2018-07-16,02,0.067198,1
595,2018-07-16,02,0.004602,0
985,2018-07-16,02,0.205505,1
600,2018-07-16,02,0.051066,0
5086,2018-07-16,02,0.702264,1
632,2018-07-16,02,0.007341,0
6308,2018-07-16,02,0.04728706188349053,0
5701,2018-07-16,02,0.006288746043814412,0
5992,2018-07-16,02,0.012644,0
908,2018-07-16,02,0.00010204244608758017,0
5559,2018-07-16,02,0.014756,0
6376,2018-07-16,02,0.01182450626023839,0
4902,2018-07-16,02,0.009653,0
1976,2018-07-16,02,0.006302,0
3132,2018-07-16,02,0.000627,0
5836,2018-07-16,02,0.06313586931194853,0
4671,2018-07-16,02,0.007158,0
2064,2018-07-16,02,0.015016,0
5932,2018-07-16,02,0.015885,0
2813,2018-07-16,02,0.016774548708558084,0
95,2018-07-16,02,0.008177,0
3877,2018-07-16,02,0.00855,0
5404,2018-07-16,02,0.014723943646872965,0
3808,2018-07-16,02,0.052858,0
159,2018-07-16,02,0.008449,0
5544,2018-07-16,02,0.028622954217510297,0
6590,2018-07-16,02,0.118486,0
17,2018-07-16,02,0.001582,0
2057,2018-07-16,02,0.015600251441945377,0
3597,2018-07-16,02,0.011037,0
4952,2018-07-16,02,0.016810393577843905,0
6062,2018-07-16,02,0.010305,0
6062,2018-07-16,02,0.007086,0
3716,2018-07-16,02,0.001427,0
2896,2018-07-16,02,0.00661,0
308,2018-07-16,02,0.003468,0
4308,2018-07-16,02,0.041417,0
2195,2018-07-16,02,0.019637,0
5894,2018-07-16,02,0.03482401657022536,0
308,2018-07-16,02,0.002265,0
1125,2018-07-16,02,0.007779205407367555,0
4480,2018-07-16,02,0.036167,0
2195,2018-07-16,02,0.00293,0
5234,2018-07-16,02,0.0459236874929443,0
1659,2018-07-16,02,0.005766,0
6323,2018-07-16,02,0.03669502737164018,0
2181,2018-07-16,02,0.003925,0
5797,2018-07-16,02,0.027744,0
439,2018-07-16,02,0.011188,0
327,2018-07-16,02,0.005468834970884026,0
1604,2018-07-16,02,0.015505,0
2195,2018-07-16,02,0.023995,0
6323,2018-07-16,02,0.17290779765605757,0
3112,2018-07-16,02,0.001396,0
2410,2018-07-16,02,0.028276,0
2150,2018-07-16,02,0.022596007276415826,0
5515,2018-07-16,02,0.014354447889843955,0
2098,2018-07-16,02,0.034216,0
4618,2018-07-16,02,0.02038518263886869,0
5378,2018-07-16,02,0.002647,0
2715,2018-07-16,02,0.00186,0
5467,2018-07-16,02,0.004721,0
3674,2018-07-16,02,0.016494,0
4105,2018-07-16,02,0.002926501793472096,0
2195,2018-07-16,02,0.002695,0
4630,2018-07-16,02,0.067722258696899,0
2064,2018-07-16,02,0.016462,0
4855,2018-07-16,02,0.006943,0
3742,2018-07-16,02,0.05010054055726528,0
3224,2018-07-16,02,0.000052,0
1596,2018-07-16,02,0.058303,0
1804,2018-07-16,02,0.008188,0
3204,2018-07-16,02,0.0038796090192403645,0
808,2018-07-16,02,0.00496301132774353,0
3776,2018-07-16,02,0.002442,0
2507,2018-07-16,02,0.014902026831164955,0
4625,2018-07-16,02,0.017666337694677837,0
2905,2018-07-16,02,0.006324,0
1407,2018-07-16,02,0.007688518555500898,0
443,2018-07-16,02,0.00664,0
1560,2018-07-16,02,0.10679400844490632,0
4535,2018-07-16,02,0.017107884148025887,0
2111,2018-07-16,02,0.022226953667379916,0
3132,2018-07-16,02,0.011054,0
808,2018-07-16,02,0.007104292717008385,0
4006,2018-07-16,02,0.025874412837212903,0
5935,2018-07-16,02,0.226912,0
4660,2018-07-16,02,0.0020331200866014697,0
817,2018-07-16,02,0.074778,0
1834,2018-07-16,02,0.040167,0
3458,2018-07-16,02,0.009481,0
5205,2018-07-16,02,0.014807,0
2830,2018-07-16,02,0.024185,0
2217,2018-07-16,02,0.0084,0
1597,2018-07-16,02,0.009068,0
323,2018-07-16,02,0.02045174613542414,0
1125,2018-07-16,02,0.004882,0
1112,2018-07-16,02,0.003084,0
4006,2018-07-16,02,0.028683908113338052,0
3132,2018-07-16,02,0.005356,0
3635,2018-07-16,02,0.045592,0
1870,2018-07-16,02,0.006965,0
311,2018-07-16,02,0.005917,0
3037,2018-07-16,02,0.009991242556408049,0
4325,2018-07-16,02,0.003752,0
3458,2018-07-16,02,0.004901,0
1377,2018-07-16,02,0.006930100407206453,0
1016,2018-07-16,02,0.089591,0
1659,2018-07-16,02,0.014001,0
5361,2018-07-16,02,0.003327,0
3299,2018-07-16,02,0.009771203325829467,0
1125,2018-07-16,02,0.015506,0
6094,2018-07-16,02,0.027078,0
92,2018-07-16,02,0.025625614222269506,0
1448,2018-07-16,02,0.006555838041296229,0
2079,2018-07-16,02,0.01967,0
5378,2018-07-16,02,0.009466,0
967,2018-07-16,02,0.0007689443079312332,0
665,2018-07-16,02,0.0020918825175613165,0
2987,2018-07-16,02,0.0032765927013079636,0
1721,2018-07-16,02,0.002092483261588961,0
2507,2018-07-16,02,0.036298973994445066,0
4270,2018-07-16,02,0.020489,0
3131,2018-07-16,02,0.010287170502236357,0
1314,2018-07-16,02,0.002002102280578576,0
1144,2018-07-16,02,0.0006177374303752355,0
4036,2018-07-16,02,0.027847,0
4765,2018-07-16,02,0.0040062712505459785,0
256,2018-07-16,02,0.00722858292298764,0
1801,2018-07-16,02,0.069629,0
5538,2018-07-16,02,0.003091,0
986,2018-07-16,02,0.010555030042663217,0
900,2018-07-16,02,0.000458,0
2244,2018-07-16,02,0.0018673581071197987,0
6096,2018-07-16,02,0.003700865316260207,0
2323,2018-07-16,02,0.012466,0
3585,2018-07-16,02,0.055412,0
5331,2018-07-16,02,0.199796,0
1955,2018-07-16,02,0.001809,0
1322,2018-07-16,02,0.029199,0
5232,2018-07-16,02,0.007429,0
5143,2018-07-16,02,0.003374416611223249,0
5139,2018-07-16,02,0.001283,0
1781,2018-07-16,02,0.007995094178452622,0
4902,2018-07-16,02,0.004466,0
5084,2018-07-16,02,0.020099528385257335,0
1596,2018-07-16,02,0.164418,0
2900,2018-07-16,02,0.00761,0
5139,2018-07-16,02,0.003721,0
1613,2018-07-16,02,0.117077,1
2560,2018-07-16,02,0.11286673578259349,0
6167,2018-07-16,02,0.013076,0
1651,2018-07-16,02,0.016753,0
3132,2018-07-16,02,0.002349,0
4068,2018-07-16,02,0.23608,0
27,2018-07-16,02,0.10468036415136527,0
2663,2018-07-16,02,0.2061244545941651,0
6258,2018-07-16,02,0.004393,0
6400,2018-07-16,02,0.028729,0
1870,2018-07-16,02,0.030393,0
27,2018-07-16,02,0.10468036415136527,0
3132,2018-07-16,02,0.119595,0
3063,2018-07-16,02,0.00924864150587376,0
3135,2018-07-16,02,0.006629,0
2902,2018-07-16,02,0.003835,0
1554,2018-07-16,02,0.004564,0
5467,2018-07-16,02,0.005239,0
4694,2018-07-16,02,0.009436,0
5998,2018-07-16,02,0.002471243084692396,0
1226,2018-07-16,02,0.010686064757085821,0
3132,2018-07-16,02,0.012894,0
366,2018-07-16,02,0.012693,0
5432,2018-07-16,02,0.039866,0
1841,2018-07-16,02,0.008563,0
4219,2018-07-16,02,0.000762,0
5170,2018-07-16,02,0.000534,0
4208,2018-07-16,02,0.038366,0
3132,2018-07-16,02,0.000204,0
1898,2018-07-16,02,0.013353,0
5992,2018-07-16,02,0.023287,0
3891,2018-07-16,02,0.011361,0
2195,2018-07-16,02,0.021983,0
3776,2018-07-16,02,0.030606,0
6062,2018-07-16,02,0.04498,0
3132,2018-07-16,02,0.028923,0
4811,2018-07-16,02,0.035552,0
5237,2018-07-16,02,0.14044664206779003,0
6448,2018-07-16,02,0.039341,0
1292,2018-07-16,02,0.00847,0
2181,2018-07-16,02,0.014669,0
308,2018-07-16,02,0.021059,0
1016,2018-07-16,02,0.18658,0
5967,2018-07-16,02,0.00003,0
2960,2018-07-16,02,0.021365,0
1348,2018-07-16,02,0.01202434950595256,0
3227,2018-07-16,02,0.03843,0
3132,2018-07-16,02,0.002526,0
1269,2018-07-16,02,0.004043,0
6544,2018-07-16,02,0.018931,0
1234,2018-07-16,02,0.022784452603250745,0
3776,2018-07-16,02,0.030606,0
3094,2018-07-16,02,0.015725,0
3132,2018-07-16,02,0.00301,0
3772,2018-07-16,02,0.014417,0
5425,2018-07-16,02,0.002224,0
5683,2018-07-16,02,0.005486,0
4814,2018-07-16,02,0.031778837286591526,0
4444,2018-07-16,02,0.004223,0
627,2018-07-16,02,0.034632,0
2233,2018-07-16,02,0.064194,0
1721,2018-07-16,02,0.01208861666623503,0
3373,2018-07-16,02,0.00047081682313609595,0
2785,2018-07-16,02,0.003173,0
4880,2018-07-16,02,0.00739,0
2131,2018-07-16,02,0.020405341370234302,0
1950,2018-07-16,02,0.006922,0
506,2018-07-16,02,0.0025075566921243446,0
2987,2018-07-16,02,0.0033404352096094193,0
2960,2018-07-16,02,0.262814,0
3132,2018-07-16,02,0.008315,0
2170,2018-07-16,02,0.059585,1
3299,2018-07-16,02,0.004550574952623341,0
595,2018-07-16,02,0.014887,0
6587,2018-07-16,02,0.00421,0
5324,2018-07-16,02,0.023882632527207955,0
4712,2018-07-16,02,0.024907,0
5439,2018-07-16,02,0.041363,0
5139,2018-07-16,02,0.004039,0
6475,2018-07-16,02,0.005592,0
3319,2018-07-16,02,0.027441592970107693,0
5620,2018-07-16,02,0.010466564275268772,0
2131,2018-07-16,02,0.004453730025137219,0
5836,2018-07-16,02,0.06773941394996644,0
5544,2018-07-16,02,0.013516200530894099,0
4902,2018-07-16,02,0.019674,0
375,2018-07-16,02,0.06678472257710993,0
5425,2018-07-16,02,0.05232,0
1957,2018-07-16,02,0.000087,0
3458,2018-07-16,02,0.007848,0
2429,2018-07-16,02,0.003899,0
5039,2018-07-16,02,0.00811885295510292,0
4530,2018-07-16,02,0.005493,0
4254,2018-07-16,02,0.002435,0
3730,2018-07-16,02,0.01823894244678318,0
3437,2018-07-16,02,0.002614963315406115,0
2987,2018-07-16,02,0.004746664920806885,0
344,2018-07-16,02,0.011061235291395336,0
817,2018-07-16,02,0.00786,0
1523,2018-07-16,02,0.013326,0
6321,2018-07-16,02,0.06646164050878413,0
344,2018-07-16,02,0.01288154003833793,0
5689,2018-07-16,02,0.004241052801785933,0
5233,2018-07-16,02,0.022553,0
2775,2018-07-16,02,0.008512,0
4002,2018-07-16,02,0.029523,0
3084,2018-07-16,02,0.004880770076788962,0
3132,2018-07-16,02,0.008728,0
3674,2018-07-16,02,0.004311,0
4421,2018-07-16,02,0.024363960879981522,0
5998,2018-07-16,02,0.0025772800259781068,0
1999,2018-07-16,02,0.002866314941687612,0
213,2018-07-16,02,0.026963405311107635,0
3132,2018-07-16,02,0.022033,0
4444,2018-07-16,02,0.042556,0
432,2018-07-16,02,0.009317,0
5479,2018-07-16,02,0.014957439493820071,0
3876,2018-07-16,02,0.201512,0
4219,2018-07-16,02,0.008009,0
3648,2018-07-16,02,0.016492,0
6549,2018-07-16,02,0.004086634817957877,0
5779,2018-07-16,02,0.012829,0
5588,2018-07-16,02,0.0025301898624339376,0
2362,2018-07-16,02,0.034353741863176225,0
3385,2018-07-16,02,0.095819,0
4665,2018-07-16,02,0.0051,0
1865,2018-07-16,02,0.004007029165534302,0
4283,2018-07-16,02,0.0063221158331399786,0
3132,2018-07-16,02,0.009525,0
3683,2018-07-16,02,0.04849486063014716,0
627,2018-07-16,02,0.013346,0
1385,2018-07-16,02,0.03757918395221606,0
2311,2018-07-16,02,0.115135,0
6428,2018-07-16,02,0.032414,0
3021,2018-07-16,02,0.008441,0
4882,2018-07-16,02,0.03487401048858836,0
5389,2018-07-16,02,0.005317,0
1657,2018-07-16,02,0.03418052319752052,0
2195,2018-07-16,02,0.004517,0
1459,2018-07-16,02,0.0418,0
6026,2018-07-16,02,0.0005861913145036669,0
665,2018-07-16,02,0.013912992551922798,0
5032,2018-07-16,02,0.04508599859851971,0
3449,2018-07-16,02,0.032082489948965606,0
2882,2018-07-16,02,0.031183,0
3403,2018-07-16,02,0.04237004859666574,0
3412,2018-07-16,02,0.16860984503355259,0
3132,2018-07-16,02,0.002398,0
2195,2018-07-16,02,0.015676,0
1761,2018-07-16,02,0.002003,0
6118,2018-07-16,02,0.030165,0
3769,2018-07-16,02,0.031762,0
69,2018-07-16,02,0.060587,0
4518,2018-07-16,02,0.016327,0
3132,2018-07-16,02,0.013436,0
3411,2018-07-16,02,0.0029527359108510428,0
6333,2018-07-16,02,0.08294,0
6454,2018-07-16,02,0.10567118686283916,0
2750,2018-07-16,02,0.089151,0
6587,2018-07-16,02,0.010673,0
1554,2018-07-16,02,0.011186,0
2156,2018-07-16,02,0.018776,0
2865,2018-07-16,02,0.029101534696757796,0
5362,2018-07-16,02,0.064592,0
3271,2018-07-16,02,0.01622685534204915,0
3132,2018-07-16,02,0.011043,0
3514,2018-07-16,02,0.007937182247903197,0
4690,2018-07-16,02,0.018551,0
1754,2018-07-16,02,0.019965,0
4572,2018-07-16,02,0.044967,0
6148,2018-07-16,02,0.059904,0
6564,2018-07-16,02,0.001502591879137326,0
2187,2018-07-16,02,0.00042788710561580956,0
2429,2018-07-16,02,0.012656,0
6395,2018-07-16,02,0.1531038640823221,0
2426,2018-07-16,02,0.004341217360201292,0
2195,2018-07-16,02,0.008096,0
4628,2018-07-16,02,0.0016170537105258554,0
3132,2018-07-16,02,0.010311,0
6319,2018-07-16,02,0.029468979365006087,0
6098,2018-07-16,02,0.004676,0
3132,2018-07-16,02,0.012091,0
1314,2018-07-16,02,0.0019831277211055857,0
4444,2018-07-16,02,0.148169,1
6007,2018-07-16,02,0.019680969147808324,0
3132,2018-07-16,02,0.002807,0
2156,2018-07-16,02,0.019365,0
3132,2018-07-16,02,0.002973,0
3720,2018-07-16,02,0.032754,0
6013,2018-07-16,02,0.011805114332409576,0
3320,2018-07-16,02,0.336264,0
1314,2018-07-16,02,0.0019691450410452673,0
308,2018-07-16,02,0.064954,0
2421,2018-07-16,02,0.049234,0
4671,2018-07-16,02,0.007979,0
6555,2018-07-16,02,0.005559,0
2485,2018-07-16,02,0.038243,0
6583,2018-07-16,02,0.000639,0
3877,2018-07-16,02,0.048102,0
6121,2018-07-16,02,0.012980994772476143,0
497,2018-07-16,02,0.010001,0
5095,2018-07-16,02,0.009875,0
1340,2018-07-16,02,0.009826731705661862,1
204,2018-07-16,02,0.006699,0
3267,2018-07-16,02,0.156835,0
3742,2018-07-16,02,0.051842646765884015,0
5410,2018-07-16,02,0.05299836028504372,0
6124,2018-07-16,02,0.012850149341564625,0
5689,2018-07-16,02,0.004990604742134449,0
3639,2018-07-16,02,0.058499,0
563,2018-07-16,02,0.01871102366122976,0
944,2018-07-16,02,0.011839,0
3920,2018-07-16,02,0.007729,0
1721,2018-07-16,02,0.01523572575724125,0
4390,2018-07-16,02,0.028334,0
1068,2018-07-16,02,0.0027079169670809057,0
2818,2018-07-16,02,0.009639968793783336,0
5102,2018-07-16,02,0.04933025224618613,1
4441,2018-07-16,02,0.005125281364045065,0
4195,2018-07-16,02,0.005208,0
6062,2018-07-16,02,0.028362,0
2118,2018-07-16,02,0.032977,0
6062,2018-07-16,02,0.007763,0
1898,2018-07-16,02,0.003118,0
1322,2018-07-16,02,0.025369,0
68,2018-07-16,02,0.00744,0
613,2018-07-16,02,0.013211,0
2140,2018-07-16,02,0.027529,0
1226,2018-07-16,02,0.00000000000001645003,0
6007,2018-07-16,02,0.0022709303451164745,0
2396,2018-07-16,02,0.021139,0
135,2018-07-16,02,0.024374,0
5333,2018-07-16,02,0.0022874148562550545,0
2282,2018-07-16,02,0.014095254390664398,0
4893,2018-07-16,02,0.012451,0
1960,2018-07-16,02,0.003485,0
1871,2018-07-16,02,0.005579,0
5349,2018-07-16,02,0.021584369419828057,0
4374,2018-07-16,02,0.003444,0
905,2018-07-16,02,0.00346,0
4605,2018-07-16,02,0.0014573950884585512,0
3458,2018-07-16,02,0.00705,0
2279,2018-07-16,02,0.00425235430892522,0
5662,2018-07-16,02,0.007133,0
2187,2018-07-16,02,0.0000666923659134627,0
4867,2018-07-16,02,0.015812,0
3089,2018-07-16,02,0.004045785838422831,0
4252,2018-07-16,02,0.002862,0
4026,2018-07-16,02,0.15529569472920896,1
6404,2018-07-16,02,0.03198,0
5467,2018-07-16,02,0.005589,0
2987,2018-07-16,02,0.0031301115636061874,0
1934,2018-07-16,02,0.014586708306225805,0
2470,2018-07-16,02,0.008899,0
3437,2018-07-16,02,0.006772729977336712,0
2175,2018-07-16,02,0.01687983042815328,0
3132,2018-07-16,02,0.002788,0
4694,2018-07-16,02,0.056267,0
4596,2018-07-16,02,0.003446,0
5833,2018-07-16,02,0.010172892323479985,0
208,2018-07-16,02,0.012999127595255153,0
4622,2018-07-16,02,0.046871867030858994,0
88,2018-07-16,02,0.003374,0
6428,2018-07-16,02,0.032109,0
3571,2018-07-16,02,0.015877704742703586,0
1093,2018-07-16,02,0.0014142096366707975,0
5095,2018-07-16,02,0.007422,0
5910,2018-07-16,02,0.002279,0
5683,2018-07-16,02,0.052989,0
5102,2018-07-16,02,0.008840165332578122,0
1127,2018-07-16,02,0.005186,0
5183,2018-07-16,02,0.005094086331616156,0
6090,2018-07-16,02,0.014886619174282998,0
1925,2018-07-16,02,0.026573,0
6336,2018-07-16,02,0,0
5295,2018-07-16,02,0.004171,0
5171,2018-07-16,02,0.01228,0
1834,2018-07-16,02,0.018989,0
999,2018-07-16,02,0.009679716431022153,0
3132,2018-07-16,02,0.01013,0
365,2018-07-16,02,0.075195,0
3810,2018-07-16,02,0.0323,0
792,2018-07-16,02,0.08103077635598067,0
5910,2018-07-16,02,0.002832,0
3498,2018-07-16,02,0.204027,0
2568,2018-07-16,02,0.00740316362270727,0
4686,2018-07-16,02,0.0012490543844007867,0
1633,2018-07-16,02,0.001328,0
5170,2018-07-16,02,0.000692,0
3509,2018-07-16,02,0.05081551087805629,0
5468,2018-07-16,02,0.007907,0
3132,2018-07-16,02,0.026347,0
3132,2018-07-16,02,0.000111,0
6195,2018-07-16,02,0.005068157572958618,0
1305,2018-07-16,02,0.010627617453303187,0
